BPUIC1;BPUIC2;NUM_CONNECTIONS;AVG_DURATION
8503006;8503129;108;3.0
8503129;8503306;69;2.0
8503010;8503009;78;2.0
8503009;8503200;78;3.99
8503200;8503201;78;2.01
8503201;8503202;78;2.99
8503202;8503203;39;2.0
8503203;8503204;39;3.0
8503204;8503205;39;3.0
8503205;8503206;39;4.0
8503207;8503208;39;2.0
8503208;8503210;39;3.0
8503210;8503209;39;4.0
8503209;8503210;39;2.03
8503210;8503208;39;2.97
8503208;8503207;39;2.0
8503206;8503205;39;3.0
8503205;8503204;39;3.03
8503204;8503203;39;2.0
8503203;8503202;39;3.0
8503202;8503201;76;1.99
8503201;8503200;76;2.01
8503200;8503009;76;3.99
8503009;8503010;76;3.0
8503306;8503129;68;3.0
8503129;8503006;107;3.27
8503310;8503311;75;3.0
8503311;8503312;75;3.0
8503312;8503313;38;2.0
8503313;8503400;38;5.0
8503400;8503401;39;3.0
8503401;8503402;39;3.97
8503402;8503403;39;2.95
8503403;8503404;39;3.0
8503404;8503420;29;2.97
8503420;8503421;29;4.0
8503421;8518924;40;3.98
8518924;8503423;40;2.73
8503400;8503313;39;4.0
8503313;8503312;39;3.0
8503312;8503311;76;3.0
8503311;8503310;76;3.0
8503147;8503128;39;3.0
8503128;8503127;78;3.0
8503127;8503126;78;2.0
8503126;8503125;78;4.99
8503423;8518924;38;1.0
8518924;8503421;38;5.26
8503421;8503420;28;4.0
8503420;8503404;28;4.0
8503404;8503403;38;3.0
8503403;8503402;38;2.0
8503402;8503401;38;2.0
8503401;8503400;38;5.0
8503125;8503126;77;3.0
8503126;8503127;77;3.0
8503127;8503128;77;3.0
8503128;8503147;38;4.0
8505004;8505112;1;17.0
8505112;8505213;1;37.0
8506314;8506302;9;18.0
8506121;8506109;74;5.24
8506109;8506217;2;7.0
8506217;8506105;2;5.0
8506105;8506100;39;10.95
8506100;8506000;39;11.1
8506000;8503003;5;17.0
8502215;8502214;52;3.0
8502214;8502213;52;4.4
8502213;8502212;70;3.01
8502212;8502211;63;2.81
8502211;8502105;24;3.29
8502105;8503508;7;11.29
8503508;8503001;54;5.44
8503001;8503000;111;5.32
8501037;8501008;1;29.0
8503000;8503001;105;5.0
8503001;8503508;52;5.54
8503508;8502105;6;11.0
8502105;8502211;24;2.29
8502211;8502212;62;3.02
8502212;8502213;69;3.39
8502213;8502214;52;4.02
8502214;8502215;52;3.77
8503508;8503506;79;3.0
8503506;8516219;40;4.95
8516219;8502106;40;3.0
8502106;8502105;40;2.98
8503003;8506000;4;22.0
8506000;8506100;40;11.0
8506100;8506105;40;11.95
8506105;8506217;3;5.67
8506217;8506109;3;6.67
8506109;8506121;76;5.99
8503125;8503124;40;3.02
8503124;8503123;40;3.98
8506302;8506314;7;17.0
8503001;8503509;78;3.0
8503509;8503512;78;3.0
8503512;8503508;78;3.0
8502105;8502119;56;3.95
8506000;8506016;97;3.99
8506016;8506038;58;2.0
8506038;8506036;58;2.0
8506036;8506020;58;3.0
8506000;8506001;96;3.57
8506001;8506002;57;2.32
8506002;8506003;56;3.0
8506003;8506004;48;2.0
8506004;8506005;48;3.0
8506005;8506006;48;2.19
8506006;8506007;48;4.0
8506007;8506008;48;2.19
8506020;8506036;57;1.33
8506036;8506038;57;2.67
8506038;8506016;57;3.0
8506000;8503147;74;11.0
8502113;8502114;60;3.98
8502114;8502119;23;4.04
8502119;8502105;55;3.69
8502105;8502106;38;2.0
8502106;8516219;38;3.0
8516219;8503506;38;5.0
8503506;8503508;78;4.97
8503508;8503512;79;1.97
8503512;8503509;79;2.01
8503509;8503001;79;3.99
8503147;8506000;75;12.0
8506008;8506007;50;2.0
8506007;8506006;50;2.0
8506006;8506005;50;4.0
8506005;8506004;50;3.0
8506004;8506003;50;2.0
8506003;8506002;58;4.62
8506002;8506001;58;2.0
8506001;8506000;97;4.81
8502113;8502119;94;6.78
8502119;8502114;22;3.95
8502114;8502113;59;4.98
8503506;8503511;39;2.0
8503511;8503505;39;3.0
8503504;8503503;122;4.66
8503503;8500309;115;4.98
8506001;8516218;40;2.02
8516218;8506015;40;3.0
8506015;8506035;40;2.0
8506035;8506014;40;4.0
8506014;8506013;40;3.0
8506013;8506012;40;3.0
8506012;8506011;40;3.0
8506011;8506010;40;3.0
8506010;8506206;40;5.0
8500309;8503503;114;3.99
8503503;8503504;123;5.15
8503505;8503511;40;1.98
8503511;8503506;40;2.05
8506000;8506045;32;5.5
8506045;8506046;32;2.0
8506046;8506047;32;4.5
8506049;8506039;38;1.0
8506039;8503423;38;3.47
8506000;8503306;1;9.0
8506206;8506010;39;3.0
8506010;8506011;39;4.0
8506011;8506012;39;3.0
8506012;8506013;39;3.0
8506013;8506014;39;3.0
8506014;8506035;39;3.0
8506035;8506015;39;2.0
8506015;8516218;39;2.0
8516218;8506001;39;3.0
8503423;8506039;38;2.0
8506039;8506049;38;2.0
8506047;8506046;32;3.0
8506046;8506045;32;3.5
8506045;8506000;32;6.5
8503123;8503124;39;2.0
8503124;8503125;39;4.0
8503128;8503129;39;3.0
8503129;8503128;39;3.0
8503123;8503130;38;4.0
8503312;8503314;39;2.0
8503314;8503315;39;4.0
8503315;8503316;39;2.0
8503316;8503317;39;3.0
8503317;8503318;39;3.0
8503318;8503319;39;3.0
8503319;8503318;38;1.0
8503318;8503317;38;3.0
8503317;8503316;38;3.0
8503316;8503315;38;3.0
8503315;8503314;38;2.0
8503314;8503312;38;4.0
8503000;8503504;38;15.0
8503504;8500309;53;7.94
8500305;8500320;16;6.0
8500301;8500021;2;6.5
8500021;8500010;1;9.0
8500010;8500301;32;12.5
8500301;8500320;16;9.0
8500320;8500305;16;6.0
8500305;8500309;32;15.5
8500309;8503504;54;6.94
8503504;8503000;39;16.0
8500320;8500301;15;8.0
8500301;8500010;29;14.14
8500329;8516176;46;2.15
8516176;8503501;46;2.0
8503501;8503502;46;4.0
8503502;8503503;46;4.0
8503505;8503508;8;7.0
8503508;8503505;5;6.0
8503503;8503502;43;3.0
8503502;8503501;43;5.12
8503501;8516176;43;1.12
8516176;8500329;43;4.0
8500010;8500309;1;46.0
8503106;8503104;4;4.0
8503104;8503101;4;6.0
8503101;8503003;4;6.0
8503003;8503101;2;7.0
8503101;8503104;2;7.0
8503104;8503106;2;4.0
8503006;8503526;3;7.0
8503008;8503006;4;5.0
8503006;8503008;5;4.0
8503526;8503006;4;7.0
8506016;8506017;40;2.0
8506017;8506018;40;2.0
8506018;8506019;40;3.8
8506019;8506100;40;4.0
8506100;8506101;40;3.0
8506101;8506102;40;3.0
8506102;8506103;40;3.5
8506103;8506104;40;3.0
8506104;8506105;40;5.0
8503202;8502209;39;3.0
8502209;8502208;39;3.0
8502208;8502206;39;8.0
8502206;8502204;61;4.03
8506047;8503423;16;12.0
8502204;8502206;60;3.03
8502206;8502208;39;8.0
8502208;8502209;38;2.0
8502209;8503202;38;4.0
8503423;8506047;16;12.0
8503225;8503227;16;4.0
8503227;8503228;36;3.0
8503228;8503230;36;4.56
8503230;8503231;36;1.0
8503231;8503232;36;4.0
8503232;8503233;36;3.0
8503233;8503234;20;2.0
8503234;8503235;20;3.0
8503235;8503236;20;2.0
8503236;8503237;20;3.0
8503237;8503238;20;2.0
8503238;8503240;20;2.0
8503240;8503239;20;3.0
8503239;8503240;21;1.0
8503240;8503238;21;1.0
8503238;8503237;21;3.0
8503237;8503236;21;3.0
8503236;8503235;21;2.0
8503235;8503234;21;2.0
8503234;8503233;21;4.0
8503233;8503232;36;2.0
8503232;8503231;36;3.0
8503231;8503230;36;3.0
8503230;8503228;36;3.0
8503228;8503227;36;4.0
8503227;8503225;16;4.0
8503220;8503209;15;5.0
8503209;8503206;34;7.59
8503206;8503000;15;17.0
8503000;8503206;15;17.0
8503206;8503209;35;7.57
8503209;8503220;16;5.0
8500301;8500305;16;12.0
8503504;8503508;16;7.0
8503221;8503224;1;6.0
8503508;8503504;16;7.0
8500305;8500302;1;11.0
8500305;8500301;14;13.0
8503424;8503462;62;3.11
8503462;8503424;62;3.85
8500309;8500010;1;43.0
8502200;8516350;42;1.88
8516350;8515997;42;2.02
8515997;8502201;42;2.62
8502201;8502202;43;3.77
8502202;8502306;38;2.92
8502306;8515996;38;1.5
8515996;8502203;74;1.74
8502203;8515995;74;1.01
8515995;8502230;74;2.0
8502230;8516187;71;2.0
8516187;8502204;71;2.46
8502204;8516187;70;1.0
8516187;8502230;70;2.0
8502230;8515995;73;2.0
8515995;8502203;73;2.0
8502203;8515996;73;1.0
8515996;8502306;37;1.0
8502306;8502202;37;5.43
8506131;8506105;28;19.64
8503000;8503202;40;9.43
8503202;8502206;20;12.95
8502204;8502202;21;8.19
8502202;8505000;21;14.19
8505000;8502202;22;13.05
8502202;8502204;19;8.89
8502206;8503202;19;13.0
8506105;8506131;28;18.75
8502204;8515993;101;2.19
8515993;8515992;68;1.21
8515992;8502206;68;2.79
8502007;8502011;41;2.0
8502011;8502008;41;2.02
8502009;8502020;61;4.3
8502020;8502012;41;2.02
8505000;8502200;42;8.24
8502202;8515996;36;3.0
8515996;8502202;36;5.08
8502202;8502201;41;3.02
8502201;8515997;40;2.12
8515997;8516350;40;2.4
8516350;8502200;40;2.52
8502200;8505000;40;9.35
8502206;8515992;68;1.0
8515992;8515993;68;1.57
8515993;8502204;101;2.29
8502230;8502204;3;4.0
8502204;8502230;3;2.0
8505007;8505006;61;3.0
8505006;8505005;45;2.49
8505005;8505004;45;6.0
8505004;8502205;21;6.0
8502205;8517112;34;2.0
8517112;8502231;34;5.0
8502231;8515994;34;1.0
8515994;8517527;34;2.0
8517527;8502300;34;1.0
8502300;8502204;34;3.97
8505004;8505005;42;4.02
8505005;8505006;42;4.45
8505006;8505007;59;3.37
8505007;8505111;21;4.05
8505111;8505112;21;5.0
8505112;8505113;38;2.0
8505113;8505114;38;6.03
8505114;8505113;37;5.0
8505113;8505112;37;3.43
8505112;8505111;21;5.0
8505111;8505007;21;6.0
8502204;8502300;34;1.0
8502300;8517527;34;2.0
8517527;8515994;34;1.0
8515994;8502231;34;2.0
8502231;8517112;34;5.0
8517112;8502205;34;3.0
8502205;8505004;20;6.0
8505004;8505003;22;7.91
8505003;8505002;22;4.09
8505002;8505011;22;3.0
8505011;8505001;22;3.86
8505001;8505018;22;1.14
8505018;8517336;38;4.5
8517336;8505000;38;8.0
8505000;8517336;40;6.47
8517336;8505018;40;4.03
8505018;8505001;27;1.96
8505001;8505011;27;3.04
8505011;8505002;27;3.22
8505002;8505003;25;3.08
8505003;8505004;25;8.2
8505004;8505002;14;10.93
8505002;8505018;16;5.88
8507000;8500218;58;26.55
8500218;8502113;96;8.82
8502119;8503508;1;13.0
8500309;8502113;18;13.0
8502113;8500218;93;9.82
8500218;8507000;57;27.58
8502113;8500309;18;14.0
8502034;8502033;38;3.95
8502033;8502032;38;4.0
8502032;8502031;38;3.0
8502031;8502030;38;4.0
8502030;8502043;38;2.0
8502043;8502119;38;7.0
8502028;8502017;41;4.07
8502017;8502022;44;4.0
8502022;8502023;44;3.07
8502023;8502042;44;3.05
8502042;8502024;44;2.89
8502024;8516353;37;2.03
8516353;8502025;37;1.97
8502025;8502026;37;4.97
8502026;8502027;37;3.0
8502027;8502019;37;2.0
8502019;8502029;37;3.0
8502029;8502034;37;5.95
8502034;8502029;36;3.0
8502029;8502019;36;4.0
8502019;8502027;36;3.44
8502027;8502026;36;2.0
8502026;8502025;36;4.44
8502025;8516353;36;2.0
8516353;8502024;36;4.0
8502024;8502042;41;1.0
8502042;8502023;41;3.0
8502023;8502022;41;3.98
8502022;8502017;41;4.98
8502017;8502028;39;4.97
8502119;8502043;38;5.0
8502043;8502030;38;2.0
8502030;8502031;38;3.5
8502031;8502032;38;3.0
8502032;8502033;38;5.0
8502033;8502034;38;4.0
8500010;8500023;55;10.0
8500023;8500026;35;6.51
8500026;8502113;18;19.0
8502119;8503000;38;20.47
8502021;8502017;3;5.0
8502017;8502021;2;5.0
8501008;8501007;50;4.04
8501007;8501006;50;2.96
8501006;8501000;50;2.0
8501000;8501003;50;3.0
8501003;8501002;50;3.04
8501002;8501001;44;2.95
8501001;8501002;43;2.98
8501002;8501003;53;3.98
8501003;8501000;54;2.98
8501000;8501006;53;2.0
8501006;8501007;53;2.02
8501007;8501008;54;5.0
8501001;8501003;1;5.0
8501000;8501007;1;2.0
8501008;8516283;80;3.0
8516283;8501020;80;2.0
8501020;8501011;80;3.0
8501011;8501021;80;2.0
8501021;8501012;80;2.0
8501012;8501022;80;3.0
8501022;8501013;80;2.0
8501013;8501014;80;2.0
8501014;8501015;80;2.0
8501015;8501023;80;2.0
8501023;8501015;78;2.0
8501015;8501014;78;1.0
8501014;8501013;78;2.0
8501013;8501022;78;2.0
8501022;8501012;78;2.0
8501012;8501021;78;2.0
8501021;8501011;78;2.0
8501011;8501020;78;2.0
8501020;8516283;78;3.0
8516283;8501008;78;4.0
8500023;8500218;20;17.8
8503001;8500218;15;29.0
8500218;8508100;38;10.97
8508100;8508008;38;5.45
8508008;8508005;18;10.94
8508005;8507000;38;15.18
8509000;8509002;99;8.45
8509002;8509003;74;3.24
8509003;8509004;74;3.49
8509004;8509411;74;5.49
8509411;8509414;19;9.0
8509414;8509416;39;4.51
8509416;8503225;20;11.9
8503221;8503209;18;7.0
8503206;8503202;20;9.0
8507000;8508005;39;13.31
8508005;8508008;20;10.25
8508008;8508100;39;5.9
8508100;8500218;39;13.97
8500218;8503001;14;30.0
8503202;8503206;20;9.95
8503209;8503221;17;7.0
8503225;8509416;20;10.0
8509416;8509414;40;4.5
8509414;8509411;15;9.87
8509411;8509004;75;4.53
8509004;8509003;75;2.45
8509003;8509002;75;5.0
8508008;8508006;20;6.05
8508006;8508005;20;6.0
8509414;8509413;25;3.2
8509413;8509411;5;6.2
8504128;8504127;39;3.41
8504127;8504126;39;3.87
8504126;8504125;28;3.0
8504125;8504124;28;2.29
8504124;8504123;28;3.0
8504123;8504134;28;4.29
8504134;8504123;28;2.29
8504123;8504124;28;3.0
8504124;8504125;28;3.0
8504125;8504126;28;3.0
8504126;8504127;38;3.0
8504127;8504128;38;4.92
8501120;8518452;100;3.01
8518452;8501118;100;2.8
8501118;8501117;80;2.5
8501117;8501116;40;3.95
8501116;8501115;40;3.0
8501115;8501114;40;5.0
8501114;8501113;40;3.0
8501113;8501112;40;2.98
8501112;8501111;20;2.05
8501111;8504200;18;7.0
8504200;8504201;40;4.95
8501124;8501123;38;2.0
8501123;8501122;38;2.97
8501122;8501121;76;2.53
8501121;8501120;76;4.45
8504201;8504200;40;4.0
8504200;8501111;20;6.0
8501111;8501112;20;2.1
8501112;8501113;40;2.95
8501113;8501114;40;3.0
8501114;8501115;40;4.97
8501115;8501116;40;2.5
8501116;8501117;40;3.02
8501117;8501118;80;3.45
8501118;8518452;101;2.76
8518452;8501120;101;3.58
8501120;8501121;76;3.0
8501121;8501122;76;3.0
8501122;8501123;39;2.0
8501123;8501124;39;2.92
8501111;8501110;2;3.0
8501110;8504200;22;5.86
8501112;8501110;20;3.05
8504200;8501110;20;4.05
8501110;8501112;20;4.0
8501117;8501115;40;5.92
8501115;8501108;40;6.03
8501108;8501107;40;4.03
8501107;8501106;40;5.95
8501106;8501105;21;2.0
8501105;8501104;21;7.0
8501400;8501304;20;4.05
8501304;8501303;20;4.0
8501300;8501203;42;2.1
8501203;8501202;42;2.45
8501202;8501201;41;2.05
8501201;8501200;41;2.63
8501200;8501124;20;7.9
8501124;8501122;38;3.05
8501122;8501124;37;3.0
8501124;8501200;20;8.0
8501200;8501201;42;2.1
8501201;8501202;42;2.48
8501202;8501203;42;2.36
8501203;8501300;42;2.07
8501303;8501304;21;3.71
8501304;8501400;21;4.19
8501104;8501105;22;6.0
8501105;8501106;22;2.82
8501106;8501107;40;5.0
8501107;8501108;40;4.95
8501108;8501115;40;6.92
8501115;8501117;40;5.03
8501303;8501302;20;2.9
8501302;8501301;20;2.0
8501301;8501300;20;2.1
8501200;8501127;20;3.05
8501127;8501126;20;2.0
8501126;8501125;20;3.95
8501125;8501124;20;2.0
8501106;8501104;19;9.0
8501104;8501106;18;8.0
8501124;8501125;20;2.0
8501125;8501126;20;4.0
8501126;8501127;20;1.1
8501127;8501200;20;3.9
8501300;8501301;20;2.0
8501301;8501302;20;2.0
8501302;8501303;20;3.0
8504023;8504020;19;12.0
8504020;8504014;21;4.0
8504014;8504007;21;5.0
8504007;8504012;21;3.0
8504012;8504011;40;4.0
8504011;8504003;21;2.0
8504003;8504010;21;3.0
8504010;8504000;40;2.0
8504000;8501120;40;4.0
8504100;8504030;38;4.0
8504030;8504028;38;4.97
8504028;8504027;38;2.0
8504027;8504026;38;3.0
8504026;8504025;38;3.0
8504025;8504024;38;3.97
8504024;8504023;38;4.0
8501120;8504000;40;3.0
8504000;8504010;40;2.0
8504010;8504003;21;2.0
8504003;8504011;21;3.0
8504011;8504012;40;3.5
8504012;8504007;21;3.0
8504007;8504014;21;5.0
8504014;8504020;21;3.9
8504020;8504023;20;11.0
8504023;8504024;38;4.0
8504024;8504025;38;4.0
8504025;8504026;38;3.0
8504026;8504027;38;2.0
8504027;8504028;38;3.0
8504028;8504030;38;4.0
8504030;8504100;38;6.0
8505000;8502007;34;17.0
8502007;8502001;34;13.0
8502001;8500218;33;7.0
8500218;8502001;38;6.45
8502001;8502007;36;12.5
8502007;8505000;36;18.56
8504023;8504021;21;6.1
8504021;8504020;2;5.0
8500023;8500020;2;5.0
8504021;8504014;19;10.0
8504014;8504012;58;6.34
8504011;8504010;19;4.0
8504010;8504011;19;4.0
8504012;8504014;58;6.98
8504014;8504021;19;8.0
8504021;8504023;20;8.0
8504020;8504021;1;5.0
8504012;8504013;19;3.05
8504013;8501200;19;9.89
8501200;8504013;18;6.0
8504013;8504012;19;3.89
8501200;8504040;1;2.0
8504040;8504013;1;6.0
8501118;8501045;20;3.05
8501045;8501048;20;2.95
8501048;8501037;20;3.0
8501037;8501036;31;3.06
8501036;8501042;30;2.97
8501042;8501035;30;3.03
8501037;8501048;20;3.0
8501048;8501045;21;2.0
8501045;8501118;21;4.9
8501036;8501037;31;3.0
8501035;8501042;30;2.0
8501042;8501036;30;3.0
8501118;8501048;20;4.95
8501048;8501047;20;1.05
8501047;8501037;20;2.95
8504012;8501120;20;11.0
8501120;8504012;20;11.0
8501037;8501047;20;2.0
8501047;8501048;20;2.0
8501048;8501118;19;5.0
8507000;8504100;37;22.0
8504100;8504023;57;17.37
8504023;8504014;19;16.0
8504014;8501120;19;16.95
8504100;8507000;37;23.11
8507000;8502001;18;28.0
8501120;8504014;19;15.95
8504014;8504023;19;15.84
8504023;8504100;57;17.49
8502001;8507000;18;28.0
8505307;8505306;59;3.0
8505306;8505305;59;5.68
8505305;8518475;59;1.29
8518475;8505304;59;3.0
8505304;8505303;59;3.75
8505303;8505302;59;3.97
8505302;8505301;59;4.05
8505301;8505300;91;4.16
8505300;8505219;42;4.0
8505219;8505218;42;3.0
8505218;8505217;42;4.12
8505217;8505216;42;4.02
8505216;8505214;42;10.93
8505214;8505213;102;4.43
8505213;8505212;95;4.82
8505212;8505209;55;11.36
8505209;8505207;18;5.06
8505207;8505204;1;17.0
8505204;8505202;18;10.06
8505202;8505201;18;8.0
8505212;8505213;99;4.85
8505213;8505214;112;3.86
8505214;8505216;49;9.69
8505216;8505217;49;3.88
8505217;8505218;49;4.96
8505218;8505219;49;2.78
8505219;8505300;49;5.0
8505300;8505301;98;2.59
8505301;8505302;68;4.22
8505302;8505303;68;4.57
8505303;8505304;68;3.31
8505304;8518475;68;2.93
8518475;8505305;68;2.85
8505305;8505306;66;4.41
8505306;8505307;66;4.05
8505300;8505214;37;12.03
8505209;8505212;57;9.98
8505214;8505300;37;12.05
8505201;8505202;18;6.89
8505202;8505204;18;11.11
8505204;8505205;18;6.11
8505205;8505207;18;11.94
8505207;8505209;18;5.06
8505874;8505861;9;3.11
8505861;8505862;9;5.22
8505862;8505408;9;4.0
8505408;8505410;9;1.11
8505410;8505407;9;4.89
8505407;8505406;9;5.89
8505406;8505405;9;3.0
8505405;8505404;9;6.78
8505404;8505415;80;2.01
8505415;8505214;43;3.98
8505214;8505415;46;2.07
8505415;8505404;84;3.45
8505404;8505405;9;3.0
8505405;8505407;1;10.0
8505407;8505410;8;2.0
8505410;8505408;8;3.0
8505408;8505862;8;5.0
8505862;8505861;8;6.0
8505861;8505874;8;2.0
8505405;8505406;8;4.0
8505406;8505407;8;4.12
8505407;8505408;1;4.0
8505408;8505861;1;15.0
8505305;8517519;35;3.0
8507000;8504103;1;10.0
8504103;8504100;1;14.0
8504100;8504101;29;5.0
8504101;8504103;1;10.0
8504103;8507000;1;10.0
8517519;8505305;35;4.0
8505300;8505415;38;12.0
8505404;8505412;72;4.43
8505412;8505402;72;1.96
8505402;8505401;72;2.96
8505401;8505417;72;3.42
8505417;8505400;72;3.93
8505305;8505301;32;12.5
8505301;8505305;29;13.45
8505305;8505307;33;8.18
8505400;8505417;72;2.0
8505417;8505401;72;4.49
8505401;8505402;72;1.51
8505402;8505412;72;2.0
8505412;8505404;72;5.49
8505415;8505300;37;13.0
8502208;8503202;1;5.0
8503010;8503000;4;6.5
8502200;8502201;1;4.0
8502202;8502203;3;5.0
8502203;8502204;3;6.33
8502206;8503010;2;20.0
8503000;8503010;2;7.0
8503010;8502206;2;20.0
8505207;8505205;17;12.94
8505205;8505204;17;6.0
8505301;8505303;1;7.0
8505303;8505305;1;8.0
8500294;8500293;29;2.0
8500293;8500292;29;2.0
8500292;8500212;29;4.0
8500212;8500292;29;4.0
8500292;8500293;29;2.0
8500293;8500294;29;2.0
8505000;8502204;17;19.0
8502204;8505000;18;19.0
8507000;8507100;51;19.0
8507100;8507483;66;9.62
8507483;8507493;40;17.38
8507493;8507492;40;4.55
8507492;8507493;40;3.65
8507493;8507483;40;18.02
8507483;8507100;65;9.25
8507100;8507000;50;20.96
8500218;8500023;22;16.0
8503000;8506000;1;22.0
8502113;8502112;39;3.49
8502112;8502111;39;2.03
8502111;8502110;39;3.0
8502110;8500218;39;4.51
8502105;8502247;37;3.0
8502247;8502237;37;2.0
8502237;8500309;37;4.0
8500208;8500207;39;4.0
8500207;8500206;39;1.46
8500206;8518963;39;1.54
8518963;8500205;39;1.92
8500205;8500204;39;3.05
8500204;8500203;39;2.0
8500203;8500202;39;2.97
8500202;8500201;39;2.92
8500201;8500200;39;2.46
8500200;8518771;39;2.95
8518771;8504419;39;2.05
8504419;8504300;39;4.97
8504300;8504419;39;3.0
8504419;8518771;39;2.51
8518771;8500200;39;3.0
8500200;8500201;39;2.49
8500201;8500202;39;3.0
8500202;8500203;39;2.51
8500203;8500204;39;2.0
8500204;8500205;39;3.0
8500205;8518963;39;2.0
8518963;8500206;39;2.0
8500206;8500207;39;1.97
8500207;8500208;39;2.49
8506000;8506206;38;17.03
8506206;8506208;78;7.0
8506208;8506209;78;5.01
8506209;8506210;78;4.49
8506210;8506302;40;7.95
8506302;8506311;49;13.86
8506311;8506314;38;7.08
8506314;8506317;35;7.0
8506317;8506319;35;5.54
8506319;8509404;35;15.0
8506302;8506210;38;7.0
8506210;8506209;77;4.49
8506209;8506208;77;5.49
8506208;8506206;77;7.97
8506206;8506000;38;17.97
8509404;8506319;35;14.54
8506319;8506317;35;5.97
8506317;8506314;35;6.94
8506314;8506311;38;7.55
8506311;8506302;50;14.24
8501202;8501200;1;3.0
8501008;8501022;2;6.0
8501022;8501023;1;5.0
8501033;8501042;1;6.0
8501022;8501030;1;10.0
8504300;8504304;20;12.1
8504304;8504307;14;6.0
8504307;8504310;14;5.0
8504310;8504314;14;15.0
8504314;8504310;15;12.0
8504310;8504307;15;5.0
8504307;8504304;15;7.0
8504304;8504300;18;13.0
8504304;8504305;21;2.71
8504305;8504306;21;3.71
8504306;8504307;21;2.95
8504307;8504308;21;2.0
8504308;8504309;21;3.0
8504309;8504310;21;2.95
8504310;8504311;21;3.0
8504311;8504312;21;4.0
8504312;8504314;21;9.0
8504221;8504234;38;7.5
8504234;8504236;38;5.5
8504236;8504237;38;3.5
8504237;8504314;38;8.0
8504314;8504237;38;7.0
8504237;8504236;38;4.0
8504236;8504234;38;5.0
8504234;8504221;38;9.0
8502119;8503001;3;16.0
8503508;8502119;1;13.0
8502021;8502012;1;3.0
8502007;8502010;22;2.0
8502010;8502006;22;3.95
8502001;8502003;19;3.0
8502005;8502006;42;3.48
8502006;8502007;20;4.0
8502007;8502009;20;6.0
8502020;8502021;20;5.0
8502021;8502020;19;5.0
8502009;8502007;19;6.05
8502003;8502001;19;4.0
8500309;8502115;16;7.0
8502115;8502113;19;6.05
8502113;8502115;19;7.0
8502115;8500309;16;7.0
8500309;8502116;40;4.42
8502116;8502128;40;2.45
8502128;8502115;40;2.58
8502115;8502128;40;2.0
8502128;8502116;40;2.92
8502116;8500309;40;5.03
8503006;8503400;19;11.0
8503400;8503424;19;20.0
8503424;8503400;16;19.0
8503400;8503006;16;10.0
8502113;8503000;18;25.06
8503000;8502113;18;24.0
8500207;8504300;16;16.0
8504300;8500207;15;14.0
8509002;8509411;25;9.0
8503000;8503221;1;27.0
8503221;8509411;1;30.0
8501605;8507483;24;26.54
8504221;8504220;48;2.96
8504220;8504219;48;2.21
8504219;8504209;19;2.0
8504209;8504208;19;1.0
8504208;8504206;19;3.0
8504206;8504205;19;3.84
8504205;8504203;19;5.0
8504203;8504200;19;10.0
8504300;8504229;28;4.0
8504229;8504228;28;4.0
8504228;8504226;28;5.0
8504226;8504225;28;3.0
8504225;8504224;29;2.0
8504224;8504223;29;2.03
8504223;8504222;29;4.0
8504222;8504221;29;4.97
8504200;8504203;19;6.84
8504203;8504205;19;5.0
8504205;8504206;19;4.0
8504206;8504208;19;3.0
8504208;8504209;19;2.0
8504209;8504219;19;2.84
8504219;8504220;48;2.38
8504220;8504221;48;4.31
8504221;8504222;29;4.0
8504222;8504223;29;4.0
8504223;8504224;29;2.0
8504224;8504225;29;3.0
8504225;8504226;28;2.0
8504226;8504228;28;5.0
8504228;8504229;28;3.0
8504229;8504300;28;5.0
8500026;8500218;1;14.0
8507483;8501605;25;25.96
8507483;8507478;1;11.0
8507478;8501605;1;16.0
8505300;8505305;3;19.0
8504221;8504231;33;3.0
8504231;8504232;33;3.0
8504232;8504231;33;1.0
8504231;8504221;33;4.0
8504100;8501120;17;46.0
8501118;8501031;1;15.0
8501120;8504100;17;45.0
8506105;8506109;38;9.95
8504304;8504303;21;4.86
8504303;8504302;21;3.0
8504302;8504301;20;5.0
8504301;8504300;20;5.95
8504300;8504301;20;5.95
8504301;8504302;20;3.05
8504302;8504303;20;2.0
8504303;8504304;20;4.0
8504314;8504312;20;7.0
8504312;8504311;20;4.0
8504311;8504310;20;3.95
8504310;8504309;21;2.95
8504309;8504308;21;3.0
8504308;8504307;21;2.95
8504307;8504306;21;3.0
8504306;8504305;21;3.0
8504305;8504304;21;3.95
8504302;8504300;1;8.0
8502204;8502203;1;4.0
8502203;8502202;1;6.0
8502201;8502200;1;6.0
8504304;8500100;31;6.97
8500100;8500101;31;3.0
8500101;8500135;31;2.52
8500135;8500102;31;2.87
8500102;8500135;30;2.0
8500135;8500101;30;2.1
8500101;8500100;30;3.13
8500100;8504304;30;7.43
8500102;8500103;22;2.86
8500103;8500104;22;3.5
8500104;8500105;22;8.0
8500105;8500104;21;6.14
8500104;8500103;21;3.0
8500103;8500102;21;2.71
8500218;8500217;39;2.0
8500217;8500216;39;2.92
8500216;8500215;39;1.51
8500215;8500214;39;3.49
8500214;8500213;39;2.0
8500213;8500212;39;4.0
8500212;8500211;32;2.31
8500211;8500210;32;4.94
8500210;8500209;32;2.31
8500209;8500208;32;2.66
8500208;8500209;32;2.41
8500209;8500210;32;2.41
8500210;8500211;32;5.0
8500211;8500212;32;2.97
