BPUIC1;BPUIC2;NUM_CONNECTIONS;AVG_DURATION
8501381;8501198;2;78.5
8501381;8501395;2;80.5
8501381;8501388;2;82.5
8501381;8501396;2;85.5
8501381;8501397;2;89.5
8501381;8501398;2;94.5
8501381;8501399;2;99.5
8501381;8507270;1;103.0
8501381;8507271;1;108.0
8501381;8507272;1;113.0
8501381;8507273;1;119.0
8501381;8507290;1;132.0
8501390;8501382;21;1.86
8501390;8501383;21;2.86
8501390;8501374;21;4.62
8501390;8501375;21;8.38
8501390;8501384;21;11.9
8501390;8501376;21;15.38
8501390;8501385;21;18.38
8501390;8501377;21;24.38
8501390;8501386;5;27.0
8501390;8501387;5;30.0
8501390;8501378;10;34.8
8501390;8501379;10;42.3
8501390;8504070;10;48.3
8501390;8501391;10;55.4
8501390;8501392;10;60.2
8501390;8501393;10;62.1
8501390;8501394;10;68.4
8501390;8501198;2;77.5
8501390;8501395;2;79.5
8501390;8501388;2;81.5
8501390;8501396;2;84.5
8501390;8501397;2;88.5
8501390;8501398;2;93.5
8501390;8501399;2;98.5
8501390;8507270;1;102.0
8501390;8507271;1;107.0
8501390;8507272;1;112.0
8501390;8507273;1;118.0
8501390;8507290;1;131.0
8501382;8501383;21;1.0
8501382;8501374;21;2.76
8501382;8501375;21;6.52
8501382;8501384;21;10.05
8501382;8501376;21;13.52
8501382;8501385;21;16.52
8501382;8501377;21;22.52
8501382;8501386;5;25.0
8501382;8501387;5;28.0
8501382;8501378;10;32.8
8501382;8501379;10;40.3
8501382;8504070;10;46.3
8501382;8501391;10;53.4
8501382;8501392;10;58.2
8501382;8501393;10;60.1
8501382;8501394;10;66.4
8501382;8501198;2;75.5
8501382;8501395;2;77.5
8501382;8501388;2;79.5
8501382;8501396;2;82.5
8501382;8501397;2;86.5
8501382;8501398;2;91.5
8501382;8501399;2;96.5
8501382;8507270;1;100.0
8501382;8507271;1;105.0
8501382;8507272;1;110.0
8501382;8507273;1;116.0
8501382;8507290;1;129.0
8501383;8501374;21;1.76
8501383;8501375;21;5.52
8501383;8501384;21;9.05
8501383;8501376;21;12.52
8501383;8501385;21;15.52
8501383;8501377;21;21.52
8501383;8501386;5;24.0
8501383;8501387;5;27.0
8501383;8501378;10;31.8
8501383;8501379;10;39.3
8501383;8504070;10;45.3
8501383;8501391;10;52.4
8501383;8501392;10;57.2
8501383;8501393;10;59.1
8501383;8501394;10;65.4
8501383;8501198;2;74.5
8501383;8501395;2;76.5
8501383;8501388;2;78.5
8501383;8501396;2;81.5
8501383;8501397;2;85.5
8501383;8501398;2;90.5
8501383;8501399;2;95.5
8501383;8507270;1;99.0
8501383;8507271;1;104.0
8501383;8507272;1;109.0
8501383;8507273;1;115.0
8501383;8507290;1;128.0
8501374;8501375;36;3.03
8501374;8501384;36;5.92
8501374;8501376;36;10.03
8501374;8501385;21;13.76
8501374;8501377;36;19.47
8501374;8501386;20;23.1
8501374;8501387;20;26.1
8501374;8501378;25;29.68
8501374;8501379;25;38.08
8501374;8504070;25;43.92
8501374;8501391;25;50.84
8501374;8501392;25;55.88
8501374;8501393;25;57.84
8501374;8501394;25;64.56
8501374;8501198;16;71.44
8501374;8501395;16;73.44
8501374;8501388;16;75.44
8501374;8501396;16;78.44
8501374;8501397;16;82.44
8501374;8501398;16;87.44
8501374;8501399;16;92.44
8501374;8507270;15;98.0
8501374;8507271;15;103.0
8501374;8507272;15;108.0
8501374;8507273;15;114.0
8501374;8507290;15;126.73
8501375;8501384;36;2.0
8501375;8501376;36;6.11
8501375;8501385;21;8.48
8501375;8501377;36;15.56
8501375;8501386;20;20.85
8501375;8501387;20;23.85
8501375;8501378;25;26.68
8501375;8501379;25;35.08
8501375;8504070;25;40.92
8501375;8501391;25;47.84
8501375;8501392;25;52.88
8501375;8501393;25;54.84
8501375;8501394;25;61.56
8501375;8501198;16;69.31
8501375;8501395;16;71.31
8501375;8501388;16;73.31
8501375;8501396;16;76.31
8501375;8501397;16;80.31
8501375;8501398;16;85.31
8501375;8501399;16;90.31
8501375;8507270;15;95.93
8501375;8507271;15;100.93
8501375;8507272;15;105.93
8501375;8507273;15;111.93
8501375;8507290;15;124.67
8501384;8501376;36;4.11
8501384;8501385;21;6.48
8501384;8501377;36;13.56
8501384;8501386;20;18.85
8501384;8501387;20;21.85
8501384;8501378;25;24.68
8501384;8501379;25;33.08
8501384;8504070;25;38.92
8501384;8501391;25;45.84
8501384;8501392;25;50.88
8501384;8501393;25;52.84
8501384;8501394;25;59.56
8501384;8501198;16;67.31
8501384;8501395;16;69.31
8501384;8501388;16;71.31
8501384;8501396;16;74.31
8501384;8501397;16;78.31
8501384;8501398;16;83.31
8501384;8501399;16;88.31
8501384;8507270;15;93.93
8501384;8507271;15;98.93
8501384;8507272;15;103.93
8501384;8507273;15;109.93
8501384;8507290;15;122.67
8501376;8501385;21;3.0
8501376;8501377;36;8.92
8501376;8501386;20;12.9
8501376;8501387;20;15.9
8501376;8501378;25;19.32
8501376;8501379;25;27.72
8501376;8504070;25;33.56
8501376;8501391;25;40.48
8501376;8501392;25;45.52
8501376;8501393;25;47.48
8501376;8501394;25;54.2
8501376;8501198;16;61.19
8501376;8501395;16;63.19
8501376;8501388;16;65.19
8501376;8501396;16;68.19
8501376;8501397;16;72.19
8501376;8501398;16;77.19
8501376;8501399;16;82.19
8501376;8507270;15;87.73
8501376;8507271;15;92.73
8501376;8507272;15;97.73
8501376;8507273;15;103.73
8501376;8507290;15;116.47
8501385;8501377;21;6.0
8501385;8501386;5;10.0
8501385;8501387;5;13.0
8501385;8501378;10;16.8
8501385;8501379;10;24.3
8501385;8504070;10;30.3
8501385;8501391;10;37.4
8501385;8501392;10;42.2
8501385;8501393;10;44.1
8501385;8501394;10;50.4
8501385;8501198;2;60.5
8501385;8501395;2;62.5
8501385;8501388;2;64.5
8501385;8501396;2;67.5
8501385;8501397;2;71.5
8501385;8501398;2;76.5
8501385;8501399;2;81.5
8501385;8507270;1;85.0
8501385;8507271;1;90.0
8501385;8507272;1;95.0
8501385;8507273;1;101.0
8501385;8507290;1;114.0
8501377;8501386;20;3.0
8501377;8501387;20;6.0
8501377;8501378;25;9.28
8501377;8501379;25;17.68
8501377;8504070;25;23.52
8501377;8501391;25;30.44
8501377;8501392;25;35.48
8501377;8501393;25;37.44
8501377;8501394;25;44.16
8501377;8501198;16;51.31
8501377;8501395;16;53.31
8501377;8501388;16;55.31
8501377;8501396;16;58.31
8501377;8501397;16;62.31
8501377;8501398;16;67.31
8501377;8501399;16;72.31
8501377;8507270;15;77.87
8501377;8507271;15;82.87
8501377;8507272;15;87.87
8501377;8507273;15;93.87
8501377;8507290;15;106.6
8501386;8501387;20;3.0
8501386;8501378;20;6.1
8501386;8501379;20;15.1
8501386;8504070;20;20.9
8501386;8501391;20;27.75
8501386;8501392;20;32.9
8501386;8501393;20;34.9
8501386;8501394;20;41.9
8501386;8501198;16;48.31
8501386;8501395;16;50.31
8501386;8501388;16;52.31
8501386;8501396;16;55.31
8501386;8501397;16;59.31
8501386;8501398;16;64.31
8501386;8501399;16;69.31
8501386;8507270;15;74.87
8501386;8507271;15;79.87
8501386;8507272;15;84.87
8501386;8507273;15;90.87
8501386;8507290;15;103.6
8501387;8501378;20;3.1
8501387;8501379;20;12.1
8501387;8504070;20;17.9
8501387;8501391;20;24.75
8501387;8501392;20;29.9
8501387;8501393;20;31.9
8501387;8501394;20;38.9
8501387;8501198;16;45.31
8501387;8501395;16;47.31
8501387;8501388;16;49.31
8501387;8501396;16;52.31
8501387;8501397;16;56.31
8501387;8501398;16;61.31
8501387;8501399;16;66.31
8501387;8507270;15;71.87
8501387;8507271;15;76.87
8501387;8507272;15;81.87
8501387;8507273;15;87.87
8501387;8507290;15;100.6
8501378;8501379;25;8.32
8501378;8504070;25;14.16
8501378;8501391;25;21.08
8501378;8501392;25;26.12
8501378;8501393;25;28.08
8501378;8501394;25;34.8
8501378;8501198;16;42.06
8501378;8501395;16;44.06
8501378;8501388;16;46.06
8501378;8501396;16;49.06
8501378;8501397;16;53.06
8501378;8501398;16;58.06
8501378;8501399;16;63.06
8501378;8507270;15;68.6
8501378;8507271;15;73.6
8501378;8507272;15;78.6
8501378;8507273;15;84.6
8501378;8507290;15;97.33
8501379;8504070;25;5.2
8501379;8501391;25;12.12
8501379;8501392;25;17.16
8501379;8501393;25;19.12
8501379;8501394;25;25.84
8501379;8501198;16;32.44
8501379;8501395;16;34.44
8501379;8501388;16;36.44
8501379;8501396;16;39.44
8501379;8501397;16;43.44
8501379;8501398;16;48.44
8501379;8501399;16;53.44
8501379;8507270;15;59.0
8501379;8507271;15;64.0
8501379;8507272;15;69.0
8501379;8507273;15;75.0
8501379;8507290;15;87.73
8504070;8501391;25;4.08
8504070;8501392;25;9.12
8504070;8501393;25;11.08
8504070;8501394;29;17.69
8504070;8501198;16;24.69
8504070;8501395;16;26.69
8504070;8501388;16;28.69
8504070;8501396;16;31.69
8504070;8501397;16;35.69
8504070;8501398;16;40.69
8504070;8501399;20;43.75
8504070;8507270;15;51.27
8504070;8507271;19;53.89
8504070;8507272;19;58.89
8504070;8507273;15;67.27
8504070;8507290;19;77.26
8501391;8501392;25;4.92
8501391;8501393;25;6.88
8501391;8501394;25;13.6
8501391;8501198;16;20.44
8501391;8501395;16;22.44
8501391;8501388;16;24.44
8501391;8501396;16;27.44
8501391;8501397;16;31.44
8501391;8501398;16;36.44
8501391;8501399;16;41.44
8501391;8507270;15;47.0
8501391;8507271;15;52.0
8501391;8507272;15;57.0
8501391;8507273;15;63.0
8501391;8507290;15;75.73
8501392;8501393;25;1.96
8501392;8501394;25;8.68
8501392;8501198;16;15.44
8501392;8501395;16;17.44
8501392;8501388;16;19.44
8501392;8501396;16;22.44
8501392;8501397;16;26.44
8501392;8501398;16;31.44
8501392;8501399;16;36.44
8501392;8507270;15;42.0
8501392;8507271;15;47.0
8501392;8507272;15;52.0
8501392;8507273;15;58.0
8501392;8507290;15;70.73
8501393;8501394;25;6.72
8501393;8501198;16;13.44
8501393;8501395;16;15.44
8501393;8501388;16;17.44
8501393;8501396;16;20.44
8501393;8501397;16;24.44
8501393;8501398;16;29.44
8501393;8501399;16;34.44
8501393;8507270;15;40.0
8501393;8507271;15;45.0
8501393;8507272;15;50.0
8501393;8507273;15;56.0
8501393;8507290;15;68.73
8507290;8507273;19;7.0
8507290;8507272;26;13.88
8507290;8507271;26;19.19
8507290;8507270;19;25.0
8507290;8501399;26;31.35
8507290;8501398;19;37.79
8507290;8501397;19;42.79
8507290;8501396;19;45.74
8507290;8501388;19;47.74
8507290;8501395;19;50.74
8507290;8501198;19;51.74
8507290;8501394;23;54.61
8507290;8501393;15;65.0
8507290;8501392;15;67.0
8507290;8501391;15;72.0
8507290;8504070;19;74.63
8507290;8501379;15;85.33
8507290;8501378;15;91.33
8507290;8501387;15;94.47
8507290;8501386;15;97.47
8507290;8501377;15;103.33
8507290;8501376;15;113.33
8507290;8501384;15;119.2
8507290;8501375;15;122.2
8507290;8501374;15;124.27
8507290;8501300;19;130.58
8507273;8507272;19;7.0
8507273;8507271;19;13.0
8507273;8507270;19;18.0
8507273;8501399;19;25.89
8507273;8501398;19;30.79
8507273;8501397;19;35.79
8507273;8501396;19;38.74
8507273;8501388;19;40.74
8507273;8501395;19;43.74
8507273;8501198;19;44.74
8507273;8501394;19;49.21
8507273;8501393;15;58.0
8507273;8501392;15;60.0
8507273;8501391;15;65.0
8507273;8504070;15;70.73
8507273;8501379;15;78.33
8507273;8501378;15;84.33
8507273;8501387;15;87.47
8507273;8501386;15;90.47
8507273;8501377;15;96.33
8507273;8501376;15;106.33
8507273;8501384;15;112.2
8507273;8501375;15;115.2
8507273;8501374;15;117.27
8507273;8501300;15;127.2
8507272;8507271;26;3.73
8507272;8507270;19;9.0
8507272;8501399;26;15.88
8507272;8501398;19;21.79
8507272;8501397;19;26.79
8507272;8501396;19;29.74
8507272;8501388;19;31.74
8507272;8501395;19;34.74
8507272;8501198;19;35.74
8507272;8501394;23;38.96
8507272;8501393;15;49.0
8507272;8501392;15;51.0
8507272;8501391;15;56.0
8507272;8504070;19;59.05
8507272;8501379;15;69.33
8507272;8501378;15;75.33
8507272;8501387;15;78.47
8507272;8501386;15;81.47
8507272;8501377;15;87.33
8507272;8501376;15;97.33
8507272;8501384;15;103.2
8507272;8501375;15;106.2
8507272;8501374;15;108.27
8507272;8501300;19;115.0
8507271;8507270;19;5.0
8507271;8501399;26;12.15
8507271;8501398;19;17.79
8507271;8501397;19;22.79
8507271;8501396;19;25.74
8507271;8501388;19;27.74
8507271;8501395;19;30.74
8507271;8501198;19;31.74
8507271;8501394;23;35.13
8507271;8501393;15;45.0
8507271;8501392;15;47.0
8507271;8501391;15;52.0
8507271;8504070;19;55.26
8507271;8501379;15;65.33
8507271;8501378;15;71.33
8507271;8501387;15;74.47
8507271;8501386;15;77.47
8507271;8501377;15;83.33
8507271;8501376;15;93.33
8507271;8501384;15;99.2
8507271;8501375;15;102.2
8507271;8501374;15;104.27
8507271;8501300;19;111.21
8507270;8501399;19;6.89
8507270;8501398;19;11.79
8507270;8501397;19;16.79
8507270;8501396;19;19.74
8507270;8501388;19;21.74
8507270;8501395;19;24.74
8507270;8501198;19;25.74
8507270;8501394;19;30.21
8507270;8501393;15;39.0
8507270;8501392;15;41.0
8507270;8501391;15;46.0
8507270;8504070;15;51.73
8507270;8501379;15;59.33
8507270;8501378;15;65.33
8507270;8501387;15;68.47
8507270;8501386;15;71.47
8507270;8501377;15;77.33
8507270;8501376;15;87.33
8507270;8501384;15;93.2
8507270;8501375;15;96.2
8507270;8501374;15;98.27
8507270;8501300;15;108.2
8507290;8501380;3;126.67
8507273;8501380;3;119.67
8507272;8501380;3;110.67
8507271;8501380;3;106.67
8507270;8501380;3;100.67
8507290;8501385;1;109.0
8507290;8501383;1;127.0
8507290;8501382;1;128.0
8507290;8501390;1;129.0
8507290;8501381;1;130.0
8507273;8501385;1;102.0
8507273;8501383;1;120.0
8507273;8501382;1;121.0
8507273;8501390;1;122.0
8507273;8501381;1;123.0
8507272;8501385;1;93.0
8507272;8501383;1;111.0
8507272;8501382;1;112.0
8507272;8501390;1;113.0
8507272;8501381;1;114.0
8507271;8501385;1;89.0
8507271;8501383;1;107.0
8507271;8501382;1;108.0
8507271;8501390;1;109.0
8507271;8501381;1;110.0
8507270;8501385;1;83.0
8507270;8501383;1;101.0
8507270;8501382;1;102.0
8507270;8501390;1;103.0
8507270;8501381;1;104.0
8507290;8507274;25;2.0
8507290;8507275;25;5.0
8507290;8507276;25;9.0
8507290;8507277;25;11.04
8507290;8507278;25;14.04
8507290;8507279;25;18.0
8507274;8507275;25;3.0
8507274;8507276;25;7.0
8507274;8507277;25;9.04
8507274;8507278;25;12.04
8507274;8507279;25;16.0
8507275;8507276;25;4.0
8507275;8507277;25;6.04
8507275;8507278;25;9.04
8507275;8507279;25;13.0
8507276;8507277;25;2.0
8507276;8507278;25;5.0
8507276;8507279;25;8.96
8507277;8507278;25;3.0
8507277;8507279;25;6.96
8507278;8507279;25;3.96
8507279;8507278;25;2.0
8507279;8507277;25;4.0
8507279;8507276;25;8.04
8507279;8507275;25;11.0
8507279;8507274;25;14.08
8507279;8507290;25;17.4
8507278;8507277;25;2.0
8507278;8507276;25;6.04
8507278;8507275;25;9.0
8507278;8507274;25;12.08
8507278;8507290;25;15.4
8507277;8507276;25;4.04
8507277;8507275;25;7.0
8507277;8507274;25;10.08
8507277;8507290;25;13.4
8507276;8507275;25;2.0
8507276;8507274;25;5.08
8507276;8507290;25;8.4
8507275;8507274;25;3.08
8507275;8507290;25;6.4
8507274;8507290;25;3.32
8507279;8507272;3;36.0
8507279;8507271;3;40.0
8507279;8501399;3;49.0
8507278;8507272;3;34.0
8507278;8507271;3;38.0
8507278;8501399;3;47.0
8507277;8507272;3;32.0
8507277;8507271;3;36.0
8507277;8501399;3;45.0
8507276;8507272;3;27.0
8507276;8507271;3;31.0
8507276;8501399;3;40.0
8507275;8507272;3;25.0
8507275;8507271;3;29.0
8507275;8501399;3;38.0
8507274;8507272;3;22.0
8507274;8507271;3;26.0
8507274;8501399;3;35.0
8501399;8507274;2;34.0
8501399;8507275;2;37.0
8501399;8507276;2;41.0
8501399;8507277;2;43.0
8501399;8507278;2;46.0
8501399;8507279;2;50.0
8507271;8507274;2;27.0
8507271;8507275;2;30.0
8507271;8507276;2;34.0
8507271;8507277;2;36.0
8507271;8507278;2;39.0
8507271;8507279;2;43.0
8507272;8507274;2;21.0
8507272;8507275;2;24.0
8507272;8507276;2;28.0
8507272;8507277;2;30.0
8507272;8507278;2;33.0
8507272;8507279;2;37.0
8501062;8501057;31;3.0
8501062;8501063;31;8.0
8501062;8501064;31;10.0
8501062;8501065;31;13.0
8501062;8501058;31;15.0
8501062;8501056;31;17.0
8501062;8501066;31;20.0
8501062;8501067;31;22.0
8501062;8501068;31;26.0
8501062;8510670;31;27.0
8501062;8501069;31;28.0
8501062;8501053;31;29.0
8501062;8501059;31;31.0
8501062;8501030;31;35.0
8501057;8501063;31;5.0
8501057;8501064;31;7.0
8501057;8501065;31;10.0
8501057;8501058;31;12.0
8501057;8501056;31;14.0
8501057;8501066;31;17.0
8501057;8501067;31;19.0
8501057;8501068;31;23.0
8501057;8510670;31;24.0
8501057;8501069;31;25.0
8501057;8501053;31;26.0
8501057;8501059;31;28.0
8501057;8501030;31;32.0
8501063;8501064;31;2.0
8501063;8501065;31;5.0
8501063;8501058;31;7.0
8501063;8501056;31;9.0
8501063;8501066;31;12.0
8501063;8501067;31;14.0
8501063;8501068;31;18.0
8501063;8510670;31;19.0
8501063;8501069;31;20.0
8501063;8501053;31;21.0
8501063;8501059;31;23.0
8501063;8501030;31;27.0
8501064;8501065;31;3.0
8501064;8501058;31;5.0
8501064;8501056;31;7.0
8501064;8501066;31;10.0
8501064;8501067;31;12.0
8501064;8501068;31;16.0
8501064;8510670;31;17.0
8501064;8501069;31;18.0
8501064;8501053;31;19.0
8501064;8501059;31;21.0
8501064;8501030;31;25.0
8501065;8501058;31;2.0
8501065;8501056;31;4.0
8501065;8501066;31;7.0
8501065;8501067;31;9.0
8501065;8501068;31;13.0
8501065;8510670;31;14.0
8501065;8501069;31;15.0
8501065;8501053;31;16.0
8501065;8501059;31;18.0
8501065;8501030;31;22.0
8501058;8501056;31;2.0
8501058;8501066;31;5.0
8501058;8501067;31;7.0
8501058;8501068;31;11.0
8501058;8510670;31;12.0
8501058;8501069;31;13.0
8501058;8501053;31;14.0
8501058;8501059;31;16.0
8501058;8501030;31;20.0
8501056;8501066;31;3.0
8501056;8501067;31;5.0
8501056;8501068;31;9.0
8501056;8510670;31;10.0
8501056;8501069;31;11.0
8501056;8501053;31;12.0
8501056;8501059;31;14.0
8501056;8501030;31;18.0
8501066;8501067;50;2.0
8501066;8501068;50;7.9
8501066;8510670;50;8.9
8501066;8501069;50;9.9
8501066;8501053;50;10.9
8501066;8501059;50;12.52
8501066;8501030;50;16.52
8501067;8501068;50;4.0
8501067;8510670;50;5.0
8501067;8501069;50;6.0
8501067;8501053;50;7.0
8501067;8501059;50;8.62
8501067;8501030;50;12.62
8501068;8510670;50;1.0
8501068;8501069;50;2.0
8501068;8501053;50;3.0
8501068;8501059;50;4.62
8501068;8501030;50;8.62
8510670;8501069;50;1.0
8510670;8501053;50;2.0
8510670;8501059;50;3.62
8510670;8501030;50;7.62
8501069;8501053;50;1.0
8501069;8501059;50;2.62
8501069;8501030;50;6.62
8501053;8501059;50;1.62
8501053;8501030;50;5.62
8501059;8501030;50;4.0
8501030;8501059;50;1.0
8501030;8501053;50;2.0
8501030;8501069;50;3.0
8501030;8510670;50;5.62
8501030;8501068;50;7.0
8501030;8501067;50;12.0
8501030;8501066;50;14.0
8501030;8501056;31;15.0
8501030;8501058;31;18.0
8501030;8501065;31;21.0
8501030;8501064;31;22.0
8501030;8501063;31;26.0
8501030;8501057;31;30.06
8501030;8501062;31;34.06
8501059;8501053;50;1.0
8501059;8501069;50;2.0
8501059;8510670;50;4.62
8501059;8501068;50;6.0
8501059;8501067;50;11.0
8501059;8501066;50;13.0
8501059;8501056;31;14.0
8501059;8501058;31;17.0
8501059;8501065;31;20.0
8501059;8501064;31;21.0
8501059;8501063;31;25.0
8501059;8501057;31;29.06
8501059;8501062;31;33.06
8501053;8501069;50;1.0
8501053;8510670;50;3.62
8501053;8501068;50;5.0
8501053;8501067;50;10.0
8501053;8501066;50;12.0
8501053;8501056;31;13.0
8501053;8501058;31;16.0
8501053;8501065;31;19.0
8501053;8501064;31;20.0
8501053;8501063;31;24.0
8501053;8501057;31;28.06
8501053;8501062;31;32.06
8501069;8510670;50;2.62
8501069;8501068;50;4.0
8501069;8501067;50;9.0
8501069;8501066;50;11.0
8501069;8501056;31;12.0
8501069;8501058;31;15.0
8501069;8501065;31;18.0
8501069;8501064;31;19.0
8501069;8501063;31;23.0
8501069;8501057;31;27.06
8501069;8501062;31;31.06
8510670;8501068;50;1.38
8510670;8501067;50;6.38
8510670;8501066;50;8.38
8510670;8501056;31;9.0
8510670;8501058;31;12.0
8510670;8501065;31;15.0
8510670;8501064;31;16.0
8510670;8501063;31;20.0
8510670;8501057;31;24.06
8510670;8501062;31;28.06
8501068;8501067;50;4.0
8501068;8501066;50;6.0
8501068;8501056;31;7.0
8501068;8501058;31;10.0
8501068;8501065;31;13.0
8501068;8501064;31;14.0
8501068;8501063;31;18.0
8501068;8501057;31;22.06
8501068;8501062;31;26.06
8501067;8501066;50;2.0
8501067;8501056;31;3.0
8501067;8501058;31;6.0
8501067;8501065;31;9.0
8501067;8501064;31;10.0
8501067;8501063;31;14.0
8501067;8501057;31;18.06
8501067;8501062;31;22.06
8501066;8501056;31;1.0
8501066;8501058;31;4.0
8501066;8501065;31;7.0
8501066;8501064;31;8.0
8501066;8501063;31;12.0
8501066;8501057;31;16.06
8501066;8501062;31;20.06
8501056;8501058;31;3.0
8501056;8501065;31;6.0
8501056;8501064;31;7.0
8501056;8501063;31;11.0
8501056;8501057;31;15.06
8501056;8501062;31;19.06
8501058;8501065;31;3.0
8501058;8501064;31;4.0
8501058;8501063;31;8.0
8501058;8501057;31;12.06
8501058;8501062;31;16.06
8501065;8501064;31;1.0
8501065;8501063;31;5.0
8501065;8501057;31;9.06
8501065;8501062;31;13.06
8501064;8501063;31;4.0
8501064;8501057;31;8.06
8501064;8501062;31;12.06
8501063;8501057;31;4.0
8501063;8501062;31;8.0
8501057;8501062;31;4.0
8501060;8501061;19;5.0
8501060;8501055;19;7.0
8501060;8519077;19;10.0
8501060;8501062;19;14.0
8501060;8501057;15;19.6
8501060;8501063;15;24.6
8501060;8501064;15;26.6
8501060;8501065;15;29.6
8501060;8501058;15;31.6
8501060;8501056;15;33.6
8501060;8501066;15;36.6
8501060;8501067;15;38.6
8501060;8501068;15;42.6
8501060;8510670;15;43.6
8501060;8501069;15;44.6
8501060;8501053;15;45.6
8501060;8501059;15;47.6
8501060;8501030;15;51.6
8501061;8501055;19;2.0
8501061;8519077;19;5.0
8501061;8501062;19;9.0
8501061;8501057;15;14.6
8501061;8501063;15;19.6
8501061;8501064;15;21.6
8501061;8501065;15;24.6
8501061;8501058;15;26.6
8501061;8501056;15;28.6
8501061;8501066;15;31.6
8501061;8501067;15;33.6
8501061;8501068;15;37.6
8501061;8510670;15;38.6
8501061;8501069;15;39.6
8501061;8501053;15;40.6
8501061;8501059;15;42.6
8501061;8501030;15;46.6
8501055;8519077;19;3.0
8501055;8501062;19;7.0
8501055;8501057;15;12.6
8501055;8501063;15;17.6
8501055;8501064;15;19.6
8501055;8501065;15;22.6
8501055;8501058;15;24.6
8501055;8501056;15;26.6
8501055;8501066;15;29.6
8501055;8501067;15;31.6
8501055;8501068;15;35.6
8501055;8510670;15;36.6
8501055;8501069;15;37.6
8501055;8501053;15;38.6
8501055;8501059;15;40.6
8501055;8501030;15;44.6
8519077;8501062;19;4.0
8519077;8501057;15;9.6
8519077;8501063;15;14.6
8519077;8501064;15;16.6
8519077;8501065;15;19.6
8519077;8501058;15;21.6
8519077;8501056;15;23.6
8519077;8501066;15;26.6
8519077;8501067;15;28.6
8519077;8501068;15;32.6
8519077;8510670;15;33.6
8519077;8501069;15;34.6
8519077;8501053;15;35.6
8519077;8501059;15;37.6
8519077;8501030;15;41.6
8501030;8519077;14;38.29
8501030;8501055;14;41.29
8501030;8501061;14;43.29
8501030;8501060;14;49.29
8501059;8519077;14;37.29
8501059;8501055;14;40.29
8501059;8501061;14;42.29
8501059;8501060;14;48.29
8501053;8519077;14;36.29
8501053;8501055;14;39.29
8501053;8501061;14;41.29
8501053;8501060;14;47.29
8501069;8519077;14;35.29
8501069;8501055;14;38.29
8501069;8501061;14;40.29
8501069;8501060;14;46.29
8510670;8519077;14;32.29
8510670;8501055;14;35.29
8510670;8501061;14;37.29
8510670;8501060;14;43.29
8501068;8519077;14;30.29
8501068;8501055;14;33.29
8501068;8501061;14;35.29
8501068;8501060;14;41.29
8501067;8519077;14;26.29
8501067;8501055;14;29.29
8501067;8501061;14;31.29
8501067;8501060;14;37.29
8501066;8519077;14;24.29
8501066;8501055;14;27.29
8501066;8501061;14;29.29
8501066;8501060;14;35.29
8501056;8519077;14;23.29
8501056;8501055;14;26.29
8501056;8501061;14;28.29
8501056;8501060;14;34.29
8501058;8519077;14;20.29
8501058;8501055;14;23.29
8501058;8501061;14;25.29
8501058;8501060;14;31.29
8501065;8519077;14;17.29
8501065;8501055;14;20.29
8501065;8501061;14;22.29
8501065;8501060;14;28.29
8501064;8519077;14;16.29
8501064;8501055;14;19.29
8501064;8501061;14;21.29
8501064;8501060;14;27.29
8501063;8519077;14;12.29
8501063;8501055;14;15.29
8501063;8501061;14;17.29
8501063;8501060;14;23.29
8501057;8519077;14;8.29
8501057;8501055;14;11.29
8501057;8501061;14;13.29
8501057;8501060;14;19.29
8501062;8519077;18;2.0
8501062;8501055;18;5.0
8501062;8501061;18;7.0
8501062;8501060;18;13.0
8519077;8501055;18;3.0
8519077;8501061;18;5.0
8519077;8501060;18;11.0
8501055;8501061;18;2.0
8501055;8501060;18;8.0
8501061;8501060;18;6.0
8509073;8509072;33;3.09
8509073;8509071;21;9.86
8509073;8509070;21;14.67
8509073;8509068;33;28.58
8509073;8509067;6;32.33
8509073;8509065;5;40.4
8509073;8509064;6;45.67
8509073;8509063;5;50.4
8509073;8509062;6;52.5
8509073;8509061;5;54.4
8509073;8509060;6;58.5
8509073;8509059;4;63.25
8509073;8509058;4;65.25
8509073;8509057;4;69.25
8509073;8509002;6;72.0
8509072;8509071;21;5.14
8509072;8509070;21;9.95
8509072;8509068;33;23.76
8509072;8509067;6;27.83
8509072;8509065;5;35.8
8509072;8509064;6;41.17
8509072;8509063;5;45.8
8509072;8509062;6;48.0
8509072;8509061;5;49.8
8509072;8509060;6;54.0
8509072;8509059;4;58.5
8509072;8509058;4;60.5
8509072;8509057;4;64.5
8509072;8509002;6;67.5
8509071;8509070;21;4.76
8509071;8509068;21;20.14
8509071;8509067;6;22.5
8509071;8509065;5;30.4
8509071;8509064;6;35.83
8509071;8509063;5;40.4
8509071;8509062;6;42.67
8509071;8509061;5;44.4
8509071;8509060;6;48.67
8509071;8509059;4;53.25
8509071;8509058;4;55.25
8509071;8509057;4;59.25
8509071;8509002;6;62.17
8509070;8509068;21;14.05
8509070;8509067;6;17.67
8509070;8509065;5;25.6
8509070;8509064;6;31.0
8509070;8509063;5;35.6
8509070;8509062;6;37.83
8509070;8509061;5;39.6
8509070;8509060;6;43.83
8509070;8509059;4;48.5
8509070;8509058;4;50.5
8509070;8509057;4;54.5
8509070;8509002;6;57.33
8509068;8509067;21;3.0
8509068;8509065;20;11.0
8509068;8509064;33;16.79
8509068;8509063;7;21.0
